Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp3pm,RainToday,
BadgerysCreek,10,22,0,NA,NA,NE,15,WSW,NNE,6,9,100,55,1025,1022,NA,NA,21,No,
BadgerysCreek,10,23,0,NA,NA,N,19,ENE,N,4,11,99,57,1022,1017,NA,NA,22,No,
BadgerysCreek,9,22,3,NA,NA,SW,48,WNW,W,2,22,98,40,1015,1013,NA,NA,21,Yes,
BadgerysCreek,6,20,0,NA,NA,SW,15,NA,NNE,0,6,75,45,1022,1019,NA,NA,20,No,
BadgerysCreek,5,20,0,NA,NA,WSW,22,SSE,ESE,4,6,76,58,1022,1020,NA,NA,18,No,
BadgerysCreek,8,21,0,NA,NA,NNE,17,SSE,N,4,9,92,58,1022,1017,NA,NA,20,No,
BadgerysCreek,5,23,0,NA,NA,NNW,37,NA,N,0,11,100,42,1013,1009,NA,NA,22,No,
BadgerysCreek,7,17,0,NA,NA,WSW,37,WSW,SW,15,19,49,35,1018,1019,NA,NA,16,No,
BadgerysCreek,0,18,1,NA,NA,W,33,W,WSW,7,20,84,44,1023,1020,NA,NA,17,No,
BadgerysCreek,7,16,0,NA,NA,SW,37,SW,S,13,20,81,42,1027,1026,NA,NA,15,No,
BadgerysCreek,6,17,0,NA,NA,SW,37,SW,WSW,19,13,55,44,1033,1031,NA,NA,17,No,
BadgerysCreek,6,18,0,NA,NA,SW,35,SW,SSW,17,13,61,48,1033,1031,NA,NA,17,No,
BadgerysCreek,9,18,0,NA,NA,S,26,WSW,SW,13,15,64,61,1032,1029,NA,NA,17,No,
BadgerysCreek,7,20,0,NA,NA,SW,17,SW,NW,7,2,88,43,1029,1024,NA,NA,19,No,
BadgerysCreek,5,19,0,NA,NA,N,13,NA,NNE,0,4,98,50,1025,1021,NA,NA,18,No,
BadgerysCreek,2,17,0,NA,NA,SW,48,SW,WSW,4,19,82,45,1020,1018,NA,NA,16,No,
BadgerysCreek,8,15,17,NA,NA,SW,43,WSW,SW,17,19,96,90,1021,1021,NA,NA,13,Yes,
BadgerysCreek,11,19,13,NA,NA,S,33,SW,SSE,13,15,92,68,1025,1024,NA,NA,17,Yes,
BadgerysCreek,9,19,0,NA,NA,S,31,SW,SSE,13,19,81,64,1028,1027,NA,NA,18,No,
BadgerysCreek,12,16,24,NA,NA,SSE,28,SW,SSW,13,11,99,83,1033,1031,NA,NA,15,Yes,
BadgerysCreek,10,18,0,NA,NA,SW,15,WSW,N,4,4,99,80,1030,1026,NA,NA,16,No,
BadgerysCreek,6,21,0,NA,NA,SE,22,NA,E,0,11,100,53,1025,1024,NA,NA,20,No,
BadgerysCreek,8,19,0,NA,NA,SSW,24,SW,SE,13,6,86,65,1030,1029,NA,NA,17,No,
BadgerysCreek,9,20,0,NA,NA,SW,19,SW,NNW,9,6,79,65,1032,1028,NA,NA,18,No,
BadgerysCreek,6,19,0,NA,NA,NE,11,NW,NNE,2,2,100,62,1028,1025,NA,NA,19,No,
BadgerysCreek,10,17,0,NA,NA,W,19,SW,WSW,7,6,98,68,1026,1024,NA,NA,16,No,
BadgerysCreek,12,18,0,NA,NA,SW,20,SW,SW,9,7,84,72,1025,1022,NA,NA,17,No,
BadgerysCreek,10,18,0,NA,NA,S,39,SW,S,13,19,81,56,1026,1026,NA,NA,17,No,
BadgerysCreek,8,20,0,NA,NA,WSW,26,SW,SSW,13,11,81,56,1031,1028,NA,NA,19,No,
BadgerysCreek,10,20,0,NA,NA,SW,19,SW,ENE,11,6,82,57,1029,1025,NA,NA,19,No,
BadgerysCreek,4,19,0,NA,NA,SSE,26,SW,SE,6,11,99,61,1027,1026,NA,NA,16,No,
BadgerysCreek,7,18,0,NA,NA,SW,17,SW,NNW,11,6,92,55,1029,1025,NA,NA,18,No,
BadgerysCreek,4,17,0,NA,NA,SW,17,NA,N,0,7,100,64,1021,1015,NA,NA,16,No,
BadgerysCreek,3,19,0,NA,NA,SSW,24,NW,WSW,4,7,96,40,1018,1015,NA,NA,19,No,
BadgerysCreek,1,19,0,NA,NA,WSW,31,NA,WSW,0,20,99,40,1019,1016,NA,NA,18,No,
Cobar,18,35,0,12,12.3,SSW,48,ENE,SW,6,20,20,13,1006,1004,2,5,33,No,
Cobar,18,29,0,14.8,13,S,37,SSE,SSE,19,19,30,8,1013,1012,1,1,27,No,
Cobar,16,34,0,12.6,13.3,SE,30,NA,N,NA,7,NA,7,NA,1012,NA,1,33,No,
Cobar,19,38,0,10.8,10.6,NNE,46,NNE,NNW,30,15,42,22,1012,1009,1,6,35,No,
Cobar,22,38,0,11.4,12.2,WNW,31,WNW,WSW,6,6,37,22,1013,1009,1,5,36,No,
Cobar,24,41,0,11.2,8.4,WNW,35,NW,WNW,17,13,19,15,1011,1007,1,6,38,No,
Cobar,27,36,0,13,0,N,43,N,WNW,7,20,26,19,1008,1007,8,8,34,No,
Cobar,23,34,0,9.8,12.6,SSW,41,S,SSE,17,19,33,15,1011,1010,3,1,32,No,
Cobar,16,34,0,14.6,13.2,SE,37,SE,S,15,6,25,9,1013,1009,1,1,33,No,
Cobar,19,36,0,12,12.3,ENE,48,ENE,WSW,30,9,46,28,1008,1004,1,5,33,No,
Cobar,20,36,0,11,12.7,NE,41,NNE,WSW,15,17,61,14,1008,1006,1,5,34,No,
Cobar,21,38,0,12.8,13.2,E,30,SE,ENE,11,7,27,9,1013,1010,0,1,36,No,
Cobar,24,39,0,13.8,12.1,ENE,39,NE,N,24,9,40,15,1014,1010,0,2,37,No,
Cobar,25,41,0,14.8,13,SSW,43,N,NNW,17,11,25,15,1013,1010,1,3,38,No,
Cobar,25,41,0,16.4,10.3,SW,44,W,SW,13,22,24,15,1012,1009,4,6,38,No,
Cobar,22,34,0,17.4,13.1,SW,44,S,S,17,19,19,8,1014,1012,0,0,32,No,
Cobar,18,32,0,16,12.9,S,33,S,SW,17,15,25,5,1016,1014,0,1,30,No,
Cobar,18,34,0,12,11.3,SE,61,NE,SE,22,17,46,19,1016,1014,1,2,32,No,
Cobar,21,38,0,14.8,6.9,NNE,43,ENE,NNE,26,9,34,29,1013,1010,7,6,34,No,
Cobar,23,39,5,12,10.9,W,59,N,NW,19,17,54,14,1011,1009,1,7,37,Yes,
Cobar,25,34,0,13.6,3.7,N,46,NW,N,9,28,46,52,1012,1010,4,7,30,No,
Cobar,22,31,0,8,5.9,WNW,56,N,N,24,19,71,63,1009,1006,7,7,27,No,
Cobar,20,36,18,8.2,10.5,WSW,94,NNE,NW,13,7,89,50,1009,1007,7,4,33,Yes,
Cobar,22,35,9,8.6,12.4,NNW,50,SSW,SW,11,15,46,23,1009,1008,2,6,33,Yes,
Cobar,20,37,0,14.2,13.4,SSW,28,SE,ENE,13,6,19,10,1013,1012,1,1,35,No,
Cobar,24,40,0,12.6,13.2,S,31,ENE,E,17,7,50,16,1015,1012,0,1,39,No,
Cobar,27,39,0,14.2,13,ENE,46,ENE,ESE,24,7,45,22,1015,1013,1,3,36,No,
Cobar,26,39,0,14.6,13.3,E,39,NNE,ENE,15,19,37,17,1014,1012,0,2,37,No,
Cobar,25,40,0,14.6,13.6,ENE,52,NNE,NNE,19,20,31,14,1015,1011,0,1,38,No,
Cobar,25,39,0,15.8,13.2,ESE,44,NNE,ESE,20,20,34,18,1014,1011,0,1,38,No,
Cobar,25,39,0,16.2,13.1,ENE,44,NNE,NE,24,20,35,18,1015,1012,1,2,37,No,
Cobar,25,41,0,13.4,11.3,SE,30,W,SSE,9,9,34,16,1013,1010,5,3,39,No,
Cobar,28,40,0,14.4,10.9,S,57,NNE,NNE,17,9,32,20,1010,1007,5,2,39,No,
Cobar,24,40,1,11.8,12.2,WSW,54,E,SSW,9,11,42,17,1008,1005,1,2,39,No,
Cobar,24,41,2,12.6,12.3,ENE,39,NE,WSW,17,7,50,21,1007,1004,0,4,39,Yes,
Cobar,27,43,0,14.2,12.6,NNW,37,N,N,15,7,33,14,1006,1003,1,3,43,No,
Cobar,29,44,0,13,12.1,WNW,28,NNW,NNW,9,13,25,16,1008,1005,1,2,41,No,
Cobar,29,41,0,15.6,12.7,NNE,41,NNE,ENE,20,19,22,14,1010,1008,1,0,40,No,
Cobar,25,42,0,17.4,13,NNE,39,N,NNE,15,13,23,9,1010,1007,0,1,40,No,
Cobar,25,37,0,15.2,10.3,SW,43,SSW,SSW,19,13,24,12,1009,1007,5,5,35,No,
Cobar,19,28,0,16,7.4,SSW,46,S,SSW,19,24,26,14,1010,1009,7,4,25,No,
Cobar,14,26,0,11.6,12.3,SW,44,SSW,S,22,24,38,19,1012,1010,0,0,24,No,
Cobar,15,30,0,9.6,10,S,37,S,SE,9,13,44,25,1013,1010,6,6,28,No,
Cobar,17,23,1,8,2.3,E,63,E,E,35,35,66,53,1014,1012,7,7,22,No,
Cobar,16,19,26,6.6,0,ESE,54,ESE,ESE,28,19,81,93,1014,1013,7,7,17,Yes,
Cobar,16,24,7,0.6,6.6,SE,43,SE,ESE,13,24,66,56,1012,1011,5,6,23,Yes,
Cobar,17,20,0,6,0,ESE,48,SE,SE,19,20,65,97,1011,1011,7,7,17,No,
Cobar,16,21,33,3,0.3,ESE,44,ESE,ESE,15,19,94,77,1012,1010,8,7,21,Yes,
Cobar,17,27,2,2,10,E,30,E,ESE,19,15,69,53,1009,1006,3,6,27,Yes,
Cobar,17,31,0,5.2,10.7,SSE,26,E,S,6,13,66,28,1009,1007,0,3,30,No,
Cobar,20,34,0,6.6,11.6,SW,31,WSW,SSE,9,4,45,19,1011,1010,2,4,33,No,
Cobar,20,32,0,9,12.4,S,31,S,SSW,13,11,39,25,1013,1011,1,1,30,No,
Cobar,17,34,0,10.2,12.4,WNW,39,E,NNW,15,9,52,19,1013,1011,0,2,32,No,
Cobar,22,35,0,9,10.2,S,43,NNE,NNW,22,24,53,30,1013,1010,3,4,34,No,
Cobar,21,35,2,10,9,E,46,NNE,NW,15,22,60,34,1014,1012,3,4,33,Yes,
Cobar,19,33,1,7.4,12.1,WSW,31,SSW,SW,11,9,69,32,1015,1013,2,2,32,No,
Cobar,18,34,0,8.4,12,ESE,24,ESE,WSW,13,7,25,19,1015,1013,0,1,32,No,
Cobar,20,34,0,9.2,12.3,NE,39,ENE,N,26,7,55,22,1015,1012,1,1,32,No,
Cobar,22,37,0,9.4,12,WSW,41,N,WNW,17,19,41,18,1011,1008,6,2,36,No,
Cobar,17,33,0,12.4,10.7,SSW,30,SW,S,2,11,33,14,1011,1010,6,3,30,No,
Cobar,20,31,0,10.4,3,SE,30,E,NW,7,6,31,31,1013,1013,7,6,29,No,
Cobar,23,39,0,7.2,8.4,W,65,NE,NNE,19,28,28,20,1013,1009,7,1,38,No,
Cobar,19,25,0,15.2,7.9,SSW,54,SSW,SW,22,24,46,21,1016,1016,8,1,23,No,
Cobar,14,25,0,11,11.5,SSW,46,SSW,SSW,20,17,50,29,1017,1014,1,0,23,No,
Cobar,12,26,0,8.4,12.1,WSW,41,SSW,WSW,11,9,52,28,1015,1012,0,0,25,No,
Cobar,13,30,0,8,12,SW,26,ESE,NE,11,7,42,18,1015,1012,0,0,28,No,
Cobar,17,33,0,9.4,12,E,46,SE,ESE,15,11,29,13,1014,1012,0,0,32,No,
Cobar,21,33,0,10.4,11.2,E,41,ENE,ENE,24,9,52,29,1016,1013,3,6,31,No,
Cobar,22,31,0,10.8,4.8,SW,61,ENE,E,30,11,49,34,1015,1014,7,7,29,No,
Cobar,20,31,0,6.8,10.5,ESE,46,ENE,ENE,26,19,54,34,1017,1014,1,1,30,No,
Cobar,22,32,0,11.2,5.8,NNE,48,ENE,N,28,20,54,35,1016,1013,6,5,31,No,
Cobar,19,30,9,7.6,6,NE,39,ENE,NE,13,6,86,43,1016,1013,5,6,29,Yes,
Cobar,19,34,1,4.4,11.5,NW,37,NA,NW,NA,11,NA,30,NA,1009,NA,3,33,Yes,
Cobar,16,24,0,10.4,11.1,S,39,SSE,SW,17,13,47,25,1015,1012,1,0,23,No,
Cobar,9,24,0,7.6,10.9,SSW,41,SW,SW,9,15,43,34,1015,1013,0,3,23,No,
Cobar,12,26,0,6.8,11.8,SSW,30,SSW,S,11,9,58,25,1016,1014,0,0,24,No,
Cobar,14,30,0,6.4,11.8,ESE,28,ESE,E,11,9,41,23,1016,1013,0,0,28,No,
Cobar,15,32,0,6,11.3,SW,24,E,SSW,4,9,39,16,1015,1013,5,1,31,No,
Cobar,18,34,0,8,11.6,E,39,ESE,WSW,7,6,29,9,1015,1012,0,1,33,No,
Cobar,19,34,0,9,11.4,ENE,28,ENE,SE,13,7,40,14,1015,1012,1,3,33,No,
Cobar,21,34,0,10.2,7.9,NNW,28,NE,WNW,13,13,46,19,1014,1012,7,1,33,No,
Cobar,21,36,0,9,10.8,N,35,N,WNW,9,15,35,17,1015,1013,2,1,35,No,
Cobar,19,37,0,10.2,11.1,NNW,43,N,NW,15,20,30,12,1015,1014,1,1,36,No,
Cobar,24,37,0,15.6,7.8,NNW,44,NNE,N,19,20,29,14,1017,1016,2,5,36,No,
Cobar,22,36,0,11.4,6.6,NNW,37,NNE,NW,13,9,31,13,1019,1017,5,4,36,No,
Cobar,21,31,0,11.4,10.3,SE,33,SSE,S,13,11,46,18,1021,1019,3,1,31,No,
Cobar,16,31,0,9.8,11.4,ENE,37,ENE,SSE,20,6,52,23,1021,1019,0,1,30,No,
Cobar,17,32,0,7.8,11.1,WSW,26,ENE,ESE,13,7,40,18,1020,1017,5,6,30,No,
Cobar,17,31,0,7,11.1,SE,33,E,SSE,17,9,43,24,1020,1016,3,1,29,No,
Cobar,18,30,0,8.2,NA,NA,NA,SE,ESE,15,20,49,29,1018,1015,1,2,29,No,
Cobar,18,31,0,8.4,11.2,SE,44,SE,SE,15,19,55,36,1016,1014,1,6,29,No,
Cobar,20,32,0,8.8,11.2,ESE,37,E,ESE,19,20,67,40,1018,1015,0,6,29,No,
Cobar,21,33,0,6.8,10.3,N,31,ENE,WNW,19,9,60,36,1018,1015,2,6,31,No,
Cobar,16,24,0,8.2,11.2,S,43,S,S,17,11,51,30,1020,1018,0,0,24,No,
Cobar,10,25,0,7,11.2,SSW,31,SSE,SW,11,15,40,17,1020,1016,0,0,24,No,
Cobar,11,23,0,6.2,11,SSW,43,SSE,S,17,15,53,23,1021,1019,0,0,22,No,
Cobar,9,26,0,7.6,11.2,SSW,31,S,SSE,13,13,44,26,1024,1020,0,0,25,No,
Cobar,14,28,0,5.8,9,ENE,35,ENE,ENE,24,11,57,32,1023,1020,1,3,28,No,
Cobar,17,29,0,6.6,5.5,WNW,43,ENE,ENE,15,15,45,32,1021,1017,7,7,27,No,
Cobar,17,21,14,6,0,E,30,NE,NNE,7,9,97,76,1021,1019,7,7,20,Yes,
Cobar,16,24,2,0.2,4.7,ENE,31,NNW,E,4,15,94,63,1023,1020,7,5,24,Yes,
Cobar,17,24,5,2.4,4.2,NNE,20,ENE,ENE,4,7,89,68,1023,1020,7,5,23,Yes,
Cobar,16,24,0,1.8,4.4,ENE,24,ESE,E,6,9,92,71,1021,1016,7,7,22,No,
Cobar,15,24,0,2.2,6.2,SSW,19,NA,SSW,NA,4,94,61,1016,1014,7,6,24,No,
Cobar,15,28,0,2.8,11.1,WNW,39,NW,WSW,15,22,56,23,1015,1012,0,1,27,No,
Cobar,15,29,0,8,9.8,NW,33,ENE,WNW,13,15,52,22,1015,1011,5,2,29,No,
Cobar,12,24,0,5,11,SSW,28,SSE,SSW,11,13,38,27,1018,1016,0,0,24,No,
Cobar,11,24,0,5,11,S,35,S,S,7,15,50,29,1021,1018,0,0,23,No,
Cobar,11,26,0,5,10.9,ESE,26,SSE,SSE,7,9,46,25,1020,1016,0,0,25,No,
Cobar,13,24,0,5.2,11.2,SE,31,E,S,13,15,52,23,1020,1016,0,1,24,No,
Cobar,12,24,0,6.2,10.9,ESE,35,E,ESE,19,13,52,33,1021,1017,1,1,23,No,
Cobar,12,25,0,5,9.9,E,31,ESE,SE,15,15,58,30,1022,1018,4,1,24,No,
Cobar,12,26,0,4.4,11,NE,33,ENE,E,20,9,57,28,1019,1014,0,4,25,No,
Cobar,17,25,0,7,4.3,WNW,57,NW,NNW,6,24,51,36,1009,1004,8,6,24,No,
Cobar,13,23,1,5,10.6,NW,46,WSW,WNW,13,24,64,36,1010,1006,1,5,22,No,
Cobar,11,18,1,5.6,9,WNW,63,WSW,W,22,19,54,37,1011,1011,1,6,17,No,
Cobar,6,20,0,4.8,10.3,WSW,52,WSW,WNW,9,17,58,34,1018,1015,0,1,19,No,
Cobar,12,20,1,4.2,8,WSW,35,SW,SW,17,19,78,41,1021,1019,7,3,19,No,
Cobar,6,17,0,4,9.6,SW,33,SSE,SW,4,11,57,34,1022,1019,7,2,16,No,
Cobar,4,17,0,3.2,NA,NA,NA,S,S,9,11,54,32,1023,1020,0,NA,17,No,
Cobar,6,19,0,3,7.8,ESE,17,ESE,SSE,7,2,49,31,1025,1022,6,6,19,No,
Cobar,7,21,0,2.4,10.6,S,28,SE,SSE,7,15,39,29,1026,1023,0,1,20,No,
Cobar,8,23,0,4.2,10.7,ESE,30,SE,ESE,9,17,54,22,1026,1024,0,1,22,No,
Cobar,9,23,0,4.2,10.7,ESE,22,SE,SSW,11,9,55,25,1028,1026,0,1,23,No,
Cobar,10,23,0,4.8,10.4,S,22,ESE,SSE,7,13,41,18,1030,1026,1,2,23,No,
Cobar,6,24,0,4.6,10.6,SW,20,NE,S,9,9,45,25,1027,1023,1,3,23,No,
Cobar,8,24,0,4,10.4,SE,26,S,SE,9,9,45,25,1026,1023,1,1,23,No,
Cobar,8,22,0,4,10.5,SSW,24,S,SSW,9,13,65,27,1028,1024,0,0,21,No,
Cobar,6,22,0,4,10.5,SSW,24,S,S,4,11,55,27,1025,1021,0,0,22,No,
Cobar,8,23,0,3.4,10.4,SW,22,SE,ESE,6,9,45,25,1022,1019,0,0,23,No,
Cobar,10,23,0,4.2,9.3,ENE,30,ENE,ENE,17,9,52,27,1023,1019,0,4,23,No,
Cobar,10,23,0,4,8.7,S,24,NE,SW,13,9,42,29,1022,1018,0,4,22,No,
Cobar,9,21,0,3.4,10.2,WSW,33,E,WSW,2,20,45,30,1019,1016,1,4,20,No,
Cobar,5,20,0,4.6,10,WSW,31,SW,WSW,6,15,51,35,1019,1017,0,3,19,No,
Cobar,8,21,0,3.4,10.4,WSW,37,W,W,9,19,50,32,1020,1017,1,1,20,No,
Cobar,9,21,0,4.4,7.6,SW,39,WSW,WSW,17,17,56,46,1018,1016,2,6,20,No,
Cobar,8,19,0,3.6,6.9,S,31,S,S,7,17,64,35,1022,1019,7,6,19,No,
Cobar,7,21,0,3,NA,NA,NA,E,NE,11,15,53,32,1020,1017,5,7,19,No,
Cobar,13,15,8,4.6,0,NE,41,ENE,E,20,17,96,91,1019,1016,8,8,14,Yes,
Cobar,13,16,18,0,0,ESE,52,E,ESE,20,26,96,91,1016,1015,8,8,13,Yes,
Cobar,13,20,8,1.4,7.5,ESE,52,ESE,ESE,22,28,64,49,1018,1016,7,5,20,Yes,
Cobar,11,21,0,2.8,10.1,ESE,46,SE,ESE,11,20,64,49,1019,1015,1,3,20,No,
Cobar,13,23,0,4,10.2,E,44,E,ENE,24,19,68,50,1018,1016,2,4,22,No,
Cobar,13,23,0,4,9.9,ENE,44,ENE,ENE,24,19,66,49,1021,1019,2,2,23,No,
Cobar,14,22,0,4.6,6.3,NE,44,NE,NNE,24,17,67,50,1023,1019,6,5,21,No,
Cobar,13,21,1,3.8,2.8,NE,26,NNE,N,13,2,87,63,1021,1019,7,7,20,No,
Cobar,13,16,4,2.2,0.7,S,20,SSW,S,7,7,96,76,1022,1019,8,7,16,Yes,
Cobar,7,16,0,0.8,9.4,SSW,24,S,SSW,6,13,74,44,1023,1021,3,2,16,No,
Cobar,2,16,0,2.4,9.3,SW,28,SSW,WSW,6,11,82,45,1024,1022,2,4,15,No,
Cobar,7,18,0,2.2,9.7,ESE,37,ESE,ESE,17,15,74,52,1026,1024,0,4,17,No,
Cobar,11,16,0,2.6,0.6,E,43,E,ENE,19,13,76,63,1028,1025,8,8,15,No,
Cobar,11,13,10,1.8,0,ENE,43,ENE,ENE,24,20,95,95,1027,1024,8,8,12,Yes,
Cobar,11,14,12,0,0,ENE,30,ENE,ENE,15,13,97,97,1024,1022,8,8,14,Yes,
Cobar,12,18,14,0,5.1,N,19,NNE,NA,7,0,95,68,1022,1019,7,5,16,Yes,
Cobar,12,19,0,0.6,8.3,SW,26,SSE,WNW,6,6,97,40,1020,1017,7,4,18,No,
Cobar,7,18,0,2.2,9.3,SW,15,SSW,SW,7,11,86,40,1018,1016,3,3,17,No,
Cobar,7,17,0,1.6,4.1,NE,28,NNE,WSW,17,9,72,92,1014,1011,5,7,12,No,
Cobar,7,15,3,1.2,3.9,W,28,WNW,WNW,13,17,79,70,1011,1010,2,7,14,Yes,
Cobar,9,16,0,1,8.3,WSW,31,WSW,WSW,17,22,78,55,1015,1014,1,8,14,No,
Cobar,6,14,1,2.8,6.2,W,46,W,W,13,24,84,57,1017,1015,1,7,13,No,
Cobar,6,12,0,1.6,10,SSW,31,NA,SSW,NA,17,NA,42,NA,1022,NA,4,11,No,
Cobar,0,12,0,2.8,9.6,SSW,31,SW,SW,4,11,79,46,1027,1024,0,1,12,No,
Cobar,2,13,0,1.2,6.8,NE,26,E,NNW,11,7,73,50,1025,1021,3,7,12,No,
Cobar,6,18,0,1.4,7.8,NNE,35,NNE,NNW,17,15,68,32,1018,1013,6,2,17,No,
Cobar,8,19,0,3.8,8.6,W,46,NNE,W,13,22,61,26,1012,1010,6,2,18,No,
Cobar,5,15,0,3.4,2.7,NW,24,N,NW,9,13,68,60,1013,1012,6,7,14,No,
Cobar,8,17,1,0.6,8.7,S,20,SSE,SSE,9,9,91,39,1021,1020,5,2,17,No,
Cobar,5,18,0,2.4,8.2,ENE,26,E,ESE,15,9,73,42,1026,1024,0,6,18,No,
Cobar,7,18,0,2,9.7,E,28,ESE,SSE,17,7,78,47,1027,1025,1,2,17,No,
Cobar,7,17,0,2.2,8,ESE,22,ESE,ESE,13,9,83,51,1026,1023,2,6,17,No,
Cobar,9,18,0,2.4,7.5,NE,33,ENE,NNE,19,15,76,42,1023,1019,6,7,18,No,
Cobar,12,20,0,2,3.1,NE,31,NE,NE,17,15,78,55,1020,1017,7,6,19,No,
Cobar,10,21,2,1.8,9.9,ENE,22,ENE,W,7,7,86,44,1019,1017,1,1,20,Yes,
Cobar,7,22,0,2.2,9.4,N,33,NE,N,19,17,84,32,1019,1015,5,5,22,No,
Cobar,7,17,0,3.2,9.8,W,33,NW,W,7,15,48,38,1016,1014,1,1,16,No,
Cobar,7,17,0,2.6,1.8,NNW,19,NNE,NW,6,4,73,51,1016,1013,7,6,16,No,
Cobar,8,12,0,2.2,0.1,NNE,28,NE,NNE,6,17,81,95,1010,1007,7,7,12,No,
Cobar,9,15,39,0.8,0.8,WNW,20,NNW,SSW,11,6,96,94,1007,1006,7,7,12,Yes,
Cobar,10,16,6,0.6,3.4,WSW,26,WNW,WSW,9,11,90,62,1010,1009,7,5,15,Yes,
Cobar,7,20,0,1.4,7.1,N,31,N,NW,13,17,84,51,1014,1012,5,NA,19,No,
Cobar,10,21,0,2.4,3,N,54,NNE,N,13,28,65,43,1013,1007,7,7,19,No,
Cobar,9,17,0,4,9.6,W,39,WNW,W,13,19,52,25,1012,1011,0,0,17,No,
Cobar,4,17,0,3.4,8.7,W,41,WNW,W,7,20,59,50,1016,1014,1,5,15,No,
Cobar,9,14,0,2.8,5,WSW,48,WSW,SW,20,24,83,49,1016,1016,7,5,13,No,
Cobar,7,14,0,2.6,5.7,SW,33,SW,WSW,17,15,85,70,1021,1020,6,7,12,No,
Cobar,8,15,0,2.4,7.4,SSW,24,SSW,SSW,13,7,79,55,1022,1020,7,6,14,No,
Cobar,4,13,0,2.2,6.1,S,22,S,S,6,7,77,50,1023,1020,7,4,12,No,
Cobar,2,15,0,1,9.8,ESE,20,S,S,6,11,85,40,1022,1020,2,1,15,No,
Cobar,5,17,0,2,9.6,NE,31,E,ENE,13,11,74,50,1025,1023,3,3,16,No,
Cobar,6,17,0,2.2,10,ENE,30,E,E,19,11,64,42,1028,1025,1,1,17,No,
Cobar,6,18,0,2.4,10,E,30,E,ENE,20,11,78,42,1025,1021,2,2,18,No,
Cobar,8,18,0,2.8,7,ENE,33,NE,N,15,17,65,42,1020,1015,4,3,18,No,
Cobar,11,20,0,3.4,2.9,NNE,28,NNW,WNW,9,7,59,56,1013,1012,7,8,17,No,
Cobar,8,16,0,1.2,5.5,WNW,28,NNW,W,6,15,95,46,1012,1010,7,7,14,No,
Cobar,5,15,0,1.4,NA,WNW,35,NW,WNW,9,19,75,46,1011,1008,5,6,13,No,
Cobar,6,12,6,2,2.5,SW,22,NNW,SW,6,11,98,92,1009,1009,8,7,10,Yes,
Cobar,7,13,7,0.6,4.6,NA,NA,WSW,SW,9,19,88,57,1016,1015,7,7,12,Yes,
Cobar,2,14,0,1,7.1,SW,15,WSW,SW,4,4,79,55,1023,1021,4,7,13,No,
Cobar,3,15,0,0.8,8.9,WSW,24,NNE,NW,6,7,80,44,1024,1020,3,5,15,No,
Cobar,4,18,0,2.2,10.3,NW,24,N,NW,11,7,60,39,1024,1022,1,0,17,No,
Cobar,5,19,0,2,NA,N,33,NE,NNW,17,17,57,34,1025,1021,0,0,18,No,
Cobar,8,23,0,3.8,9.1,NNW,31,N,N,15,17,48,38,1020,1015,7,6,22,No,
Cobar,12,17,0,4.2,1.7,NW,43,N,NW,13,11,61,90,1012,1010,6,8,15,No,
Cobar,5,13,2,1.6,8.1,WSW,33,WSW,SW,11,20,74,49,1019,1020,1,3,13,Yes,
Cobar,1,16,0,1.6,10.3,ESE,20,E,ENE,7,4,75,38,1027,1025,0,1,15,No,
Cobar,3,17,0,1.8,9.5,NNW,33,NE,NNE,13,13,66,40,1025,1021,1,2,16,No,
Cobar,9,12,1,2.4,1.2,N,24,NNE,S,7,11,91,77,1018,1014,8,7,11,No,
Cobar,5,11,2,0.6,1.4,SSW,30,WSW,SW,7,13,99,74,1023,1023,8,7,11,Yes,
Cobar,4,17,0,0.8,8.2,WNW,26,WNW,W,6,15,80,52,1027,1025,2,6,16,No,
Cobar,5,15,0,2.2,2.9,SSW,24,W,SW,4,11,72,56,1028,1027,1,7,15,No,
Cobar,5,16,0,1.6,5.5,S,20,SW,SW,6,9,90,55,1028,1025,3,7,14,No,
Cobar,9,17,0,1.4,6.2,WSW,26,W,SW,7,15,71,50,1025,1024,8,5,16,No,
Cobar,5,16,0,2.6,10.1,SE,20,S,SSW,6,9,73,48,1029,1026,0,2,16,No,
Cobar,5,18,0,2.2,10.1,SW,17,E,WSW,7,2,64,41,1029,1025,0,0,17,No,
Cobar,5,18,0,2,NA,SSW,24,W,WSW,7,4,60,44,1026,1023,1,1,18,No,
Cobar,6,19,0,NA,NA,SSW,20,ENE,S,4,11,60,36,1023,1020,NA,6,18,No,
Cobar,6,20,0,5,6.3,SW,20,NNW,WSW,4,11,64,31,1023,1021,5,2,19,No,
Cobar,8,21,0,2.4,9.9,NNW,26,NNE,NE,13,9,50,31,1023,1018,5,2,20,No,
Cobar,7,19,0,4.2,10.1,SW,44,NNW,SW,15,28,40,30,1018,1018,1,1,17,No,
Cobar,2,16,0,4.2,10.8,ESE,24,SSE,ESE,9,7,48,27,1025,1021,0,1,16,No,
Cobar,2,18,0,3.2,8.8,NNE,19,NE,NNE,9,6,55,26,1021,1017,7,7,16,No,
Cobar,6,21,0,2.4,9.8,NNE,43,E,N,7,13,48,16,1016,1012,7,7,20,No,
